,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
328,96.019,0.4,0.7,0.08,0.25,0.0,0.0,0.0,1.63,0.71,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,590.0,845.0,60.0,524.0
329,95.797,0.38,0.71,0.04,0.26,0.0,0.0,0.0,1.8,0.75,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,5530.0,845.0,60.0,571.0
330,95.787,0.4,0.73,0.08,0.33,0.0,0.0,0.0,1.71,0.74,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,1290.0,845.0,60.0,542.0
331,95.837,0.42000000000000004,0.73,0.09,0.25,0.0,0.0,0.0,1.69,0.73,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,640.0,845.0,60.0,531.0
332,95.974,0.38,0.71,0.12,0.26,0.0,0.0,0.0,1.66,0.7199999999999999,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,590.0,845.0,60.0,531.0
333,95.627,0.41,0.74,0.12,0.29,0.0,0.0,0.0,1.8400000000000003,0.74,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,820.0,845.0,60.0,545.4089774531448
334,95.722,0.39,0.71,0.09,0.25,0.0,0.0,0.0,1.7600000000000002,0.82,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,640.0,845.0,60.0,553.9448064994181
335,95.868,0.38,0.7,0.07,0.29,0.0,0.0,0.0,1.7499999999999998,0.74,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,820.0,845.0,60.0,550.0
336,95.444,0.42000000000000004,0.78,0.04,0.3,0.0,0.0,0.0,1.9,0.86,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,420.0,845.0,60.0,583.0
337,95.513,0.37,0.76,0.03,0.29,0.0,0.0,0.0,1.8799999999999997,0.9,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,420.0,845.0,60.0,583.0
338,96.04,0.43000000000000005,0.68,0.09,0.26,0.0,0.0,0.0,1.6200000000000003,0.6799999999999999,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,590.0,845.0,60.0,550.0
339,95.998,0.39,0.77,0.07,0.19,0.0,0.0,0.0,1.6699999999999997,0.7199999999999999,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,640.0,845.0,60.0,490.13897893486205
340,95.789,0.4,0.7,0.09,0.23,0.0,0.0,0.0,1.82,0.78,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,740.0,845.0,60.0,482.0
341,95.328,0.4,0.79,0.05,0.29,0.0,0.0,0.0,1.92,0.96,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,420.0,845.0,60.0,490.0
342,96.019,0.4,0.7,0.08,0.25,0.0,0.0,0.0,1.63,0.71,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,590.0,845.0,60.0,499.21686215802765
343,95.797,0.38,0.71,0.04,0.26,0.0,0.0,0.0,1.8,0.75,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,5530.0,845.0,60.0,483.0
344,95.787,0.4,0.73,0.08,0.33,0.0,0.0,0.0,1.71,0.74,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,1290.0,845.0,60.0,507.52163946103104
345,95.837,0.42000000000000004,0.73,0.09,0.25,0.0,0.0,0.0,1.69,0.73,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,640.0,845.0,60.0,491.0
346,95.974,0.38,0.71,0.12,0.26,0.0,0.0,0.0,1.66,0.7199999999999999,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,590.0,845.0,60.0,477.889986747305
347,95.627,0.41,0.74,0.12,0.29,0.0,0.0,0.0,1.8400000000000003,0.74,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,820.0,845.0,60.0,469.0
348,95.722,0.39,0.71,0.09,0.25,0.0,0.0,0.0,1.7600000000000002,0.82,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,640.0,845.0,60.0,509.89433437306235
349,95.868,0.38,0.7,0.07,0.29,0.0,0.0,0.0,1.7499999999999998,0.74,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,820.0,845.0,60.0,483.0
350,95.444,0.42000000000000004,0.78,0.04,0.3,0.0,0.0,0.0,1.9,0.86,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,420.0,845.0,60.0,525.8697764713071
351,95.513,0.37,0.76,0.03,0.29,0.0,0.0,0.0,1.8799999999999997,0.9,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,420.0,845.0,60.0,491.0
352,96.04,0.43000000000000005,0.68,0.09,0.26,0.0,0.0,0.0,1.6200000000000003,0.6799999999999999,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,590.0,845.0,60.0,463.0
353,95.909,0.47,0.72,0.06,0.28,0.0,0.0,0.0,1.7600000000000002,0.79,30.0,0.0,870.0,24.0,8.0,580.0,0.0,30.0,30.0,30.0,740.0,845.0,60.0,580.5334151495219
354,96.114,0.47,0.76,0.06,0.19,0.0,0.0,0.0,1.6699999999999997,0.71,30.0,0.0,870.0,24.0,8.0,580.0,0.0,30.0,30.0,30.0,640.0,845.0,60.0,615.0
355,95.95,0.44000000000000006,0.74,0.09,0.25,0.0,0.0,0.0,1.74,0.79,30.0,0.0,870.0,24.0,8.0,580.0,0.0,30.0,30.0,30.0,820.0,845.0,60.0,561.6550727697008
356,96.154,0.45000000000000007,0.79,0.05,0.16,0.0,0.0,0.0,1.65,0.73,30.0,0.0,870.0,24.0,8.0,580.0,0.0,30.0,30.0,30.0,640.0,845.0,60.0,596.0
357,96.104,0.48,0.7,0.11,0.2,0.0,0.0,0.0,1.66,0.73,30.0,0.0,870.0,24.0,8.0,580.0,0.0,30.0,30.0,30.0,640.0,845.0,60.0,618.0
358,95.865,0.49,0.69,0.07,0.29,0.0,0.0,0.0,1.8,0.77,30.0,0.0,870.0,24.0,8.0,580.0,0.0,30.0,30.0,30.0,820.0,845.0,60.0,585.0
359,95.909,0.47,0.72,0.06,0.28,0.0,0.0,0.0,1.7600000000000002,0.79,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,740.0,845.0,60.0,551.0
360,96.114,0.47,0.76,0.06,0.19,0.0,0.0,0.0,1.6699999999999997,0.71,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,640.0,845.0,60.0,556.0
361,95.95,0.44000000000000006,0.74,0.09,0.25,0.0,0.0,0.0,1.74,0.79,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,820.0,845.0,60.0,517.1034708665865
362,96.154,0.45000000000000007,0.79,0.05,0.16,0.0,0.0,0.0,1.65,0.73,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,640.0,845.0,60.0,537.0
363,96.104,0.48,0.7,0.11,0.2,0.0,0.0,0.0,1.66,0.73,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,640.0,845.0,60.0,529.9552567483106
364,95.865,0.49,0.69,0.07,0.29,0.0,0.0,0.0,1.8,0.77,30.0,0.0,870.0,24.0,8.0,630.0,0.0,30.0,30.0,30.0,820.0,845.0,60.0,543.0
365,95.909,0.47,0.72,0.06,0.28,0.0,0.0,0.0,1.7600000000000002,0.79,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,740.0,845.0,60.0,471.0
366,96.114,0.47,0.76,0.06,0.19,0.0,0.0,0.0,1.6699999999999997,0.71,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,640.0,845.0,60.0,476.0
367,95.95,0.44000000000000006,0.74,0.09,0.25,0.0,0.0,0.0,1.74,0.79,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,820.0,845.0,60.0,482.0
368,96.154,0.45000000000000007,0.79,0.05,0.16,0.0,0.0,0.0,1.65,0.73,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,640.0,845.0,60.0,480.309415426179
369,96.104,0.48,0.7,0.11,0.2,0.0,0.0,0.0,1.66,0.73,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,640.0,845.0,60.0,491.0
370,95.865,0.49,0.69,0.07,0.29,0.0,0.0,0.0,1.8,0.77,30.0,0.0,870.0,24.0,8.0,680.0,0.0,30.0,30.0,30.0,820.0,845.0,60.0,479.0
371,96.251,0.6,0.8499999999999999,0.12,1.96,0.0,0.0,0.0,0.05,0.15,30.0,0.0,845.0,24.0,8.0,430.0,0.0,30.0,30.0,30.0,721.0,845.0,60.0,781.0
372,96.323,0.59,0.92,0.0,1.99,0.0,0.0,0.0,0.0,0.15,30.0,0.0,845.0,24.0,8.0,430.0,0.0,30.0,30.0,30.0,1228.0,845.0,60.0,838.6975878876193
373,96.007,0.61,0.8599999999999999,0.12,2.05,0.0,0.0,0.0,0.16,0.16,30.0,0.0,845.0,24.0,8.0,430.0,0.0,30.0,30.0,30.0,1455.0,845.0,60.0,906.0
374,96.251,0.6,0.8499999999999999,0.12,1.96,0.0,0.0,0.0,0.05,0.15,30.0,0.0,845.0,24.0,8.0,500.0,0.0,30.0,30.0,30.0,721.0,845.0,60.0,750.9881719437052
375,96.323,0.59,0.92,0.0,1.99,0.0,0.0,0.0,0.0,0.15,30.0,0.0,845.0,24.0,8.0,500.0,0.0,30.0,30.0,30.0,1228.0,845.0,60.0,678.0
376,96.007,0.61,0.8599999999999999,0.12,2.05,0.0,0.0,0.0,0.16,0.16,30.0,0.0,845.0,24.0,8.0,500.0,0.0,30.0,30.0,30.0,1455.0,845.0,60.0,770.0
377,97.001,0.61,0.8699999999999999,0.2,0.28,0.0,0.0,0.0,0.08,0.87,30.0,0.0,845.0,24.0,8.0,420.0,0.0,30.0,30.0,30.0,622.0,845.0,60.0,794.0
378,97.53,0.63,0.77,0.02,0.17,0.0,0.0,0.0,0.03,0.81,30.0,0.0,845.0,24.0,8.0,420.0,0.0,30.0,30.0,30.0,289.0,845.0,60.0,855.0
379,97.234,0.62,0.88,0.12,0.29,0.0,0.0,0.0,0.05,0.75,30.0,0.0,845.0,24.0,8.0,420.0,0.0,30.0,30.0,30.0,796.0,845.0,60.0,768.0
380,97.001,0.61,0.8699999999999999,0.2,0.28,0.0,0.0,0.0,0.08,0.87,30.0,0.0,845.0,24.0,8.0,490.0,0.0,30.0,30.0,30.0,622.0,845.0,60.0,705.4338790984564
381,97.53,0.63,0.77,0.02,0.17,0.0,0.0,0.0,0.03,0.81,30.0,0.0,845.0,24.0,8.0,490.0,0.0,30.0,30.0,30.0,289.0,845.0,60.0,707.0
382,97.234,0.62,0.88,0.12,0.29,0.0,0.0,0.0,0.05,0.75,30.0,0.0,845.0,24.0,8.0,490.0,0.0,30.0,30.0,30.0,796.0,845.0,60.0,718.0
383,96.519,0.53,0.69,0.0,1.49,0.0,0.0,0.0,0.02,0.74,30.0,0.0,845.0,24.0,8.0,430.0,0.0,30.0,30.0,30.0,925.0000000000001,845.0,60.0,874.0
384,96.68,0.53,0.75,0.06,1.31,0.0,0.0,0.0,0.04,0.63,30.0,0.0,845.0,24.0,8.0,430.0,0.0,30.0,30.0,30.0,1455.0,845.0,60.0,829.0
385,96.136,0.53,0.68,0.26,1.51,0.0,0.0,0.0,0.13,0.6799999999999999,30.0,0.0,845.0,24.0,8.0,430.0,0.0,30.0,30.0,30.0,622.0,845.0,60.0,700.0
386,96.497,0.54,0.69,0.0,1.5,0.0,0.0,0.0,0.02,0.74,30.0,0.0,845.0,24.0,8.0,500.0,0.0,30.0,30.0,30.0,925.0000000000001,845.0,60.0,760.2140214625048
387,96.67,0.53,0.75,0.06,1.31,0.0,0.0,0.0,0.04,0.64,30.0,0.0,845.0,24.0,8.0,500.0,0.0,30.0,30.0,30.0,1455.0,845.0,60.0,720.0
388,96.165,0.53,0.67,0.26,1.5,0.0,0.0,0.0,0.13,0.67,30.0,0.0,845.0,24.0,8.0,500.0,0.0,30.0,30.0,30.0,622.0,845.0,60.0,688.0
389,96.359,0.21,0.62,0.07,0.29,0.0,0.0,0.0,1.6200000000000003,0.59,0.0,140.0,930.0,0.0,0.0,160.0,15.0,60.0,930.0,850.0,440.0,30.0,120.0,1034.0
390,96.368,0.23,0.51,0.11,0.35,0.0,0.0,0.0,1.69,0.55,0.0,140.0,930.0,0.0,0.0,160.0,15.0,60.0,930.0,850.0,860.0,30.0,120.0,1053.8287904506792
391,96.684,0.17,0.55,0.05,0.28,0.0,0.0,0.0,1.64,0.45,0.0,140.0,930.0,0.0,0.0,160.0,15.0,60.0,930.0,850.0,440.0,30.0,120.0,1026.7182590924767
392,96.359,0.21,0.62,0.07,0.29,0.0,0.0,0.0,1.6200000000000003,0.59,0.0,470.0,930.0,0.0,0.0,160.0,15.0,60.0,930.0,850.0,440.0,30.0,120.0,1097.2841188410093
393,96.368,0.23,0.51,0.11,0.35,0.0,0.0,0.0,1.69,0.55,0.0,470.0,930.0,0.0,0.0,160.0,15.0,60.0,930.0,850.0,860.0,30.0,120.0,1124.0
394,96.684,0.17,0.55,0.05,0.28,0.0,0.0,0.0,1.64,0.45,0.0,470.0,930.0,0.0,0.0,160.0,15.0,60.0,930.0,850.0,440.0,30.0,120.0,1059.5322081153954
395,96.359,0.21,0.62,0.07,0.29,0.0,0.0,0.0,1.6200000000000003,0.59,0.0,540.0,930.0,0.0,0.0,160.0,15.0,140.0,930.0,850.0,440.0,30.0,120.0,1092.468786542509
396,96.368,0.23,0.51,0.11,0.35,0.0,0.0,0.0,1.69,0.55,0.0,540.0,930.0,0.0,0.0,160.0,15.0,140.0,930.0,850.0,860.0,30.0,120.0,1190.0
397,96.684,0.17,0.55,0.05,0.28,0.0,0.0,0.0,1.64,0.45,0.0,540.0,930.0,0.0,0.0,160.0,15.0,140.0,930.0,850.0,440.0,30.0,120.0,935.0
398,96.359,0.21,0.62,0.07,0.29,0.0,0.0,0.0,1.6200000000000003,0.59,0.0,470.0,930.0,0.0,0.0,200.0,15.0,60.0,930.0,850.0,440.0,30.0,120.0,1087.231153547198
399,96.368,0.23,0.51,0.11,0.35,0.0,0.0,0.0,1.69,0.55,0.0,470.0,930.0,0.0,0.0,200.0,15.0,60.0,930.0,850.0,860.0,30.0,120.0,1068.2964142955132
400,96.684,0.17,0.55,0.05,0.28,0.0,0.0,0.0,1.64,0.45,0.0,470.0,930.0,0.0,0.0,200.0,15.0,60.0,930.0,850.0,440.0,30.0,120.0,1045.831133083745
401,97.338,0.2,0.77,0.2,0.32,0.0,0.0,0.0,0.4600000000000001,0.47,0.0,130.0,930.0,0.0,0.0,160.0,25.0,60.0,930.0,882.0,390.0,30.0,120.0,927.0
402,97.338,0.23,0.8499999999999999,0.07,0.29,0.0,0.0,0.0,0.44000000000000006,0.6,0.0,130.0,930.0,0.0,0.0,160.0,25.0,60.0,930.0,882.0,440.0,30.0,120.0,963.3034996888599
403,97.316,0.18,0.76,0.12,0.26,0.0,0.0,0.0,0.56,0.62,0.0,130.0,930.0,0.0,0.0,160.0,25.0,60.0,930.0,882.0,690.0,30.0,120.0,964.1436721593465
404,97.338,0.2,0.77,0.2,0.32,0.0,0.0,0.0,0.4600000000000001,0.47,0.0,450.0,930.0,0.0,0.0,160.0,35.0,60.0,930.0,896.0,390.0,30.0,120.0,956.0
405,97.338,0.23,0.8499999999999999,0.07,0.29,0.0,0.0,0.0,0.44000000000000006,0.6,0.0,450.0,930.0,0.0,0.0,160.0,35.0,60.0,930.0,896.0,440.0,30.0,120.0,1003.6605375133497
406,97.316,0.18,0.76,0.12,0.26,0.0,0.0,0.0,0.56,0.62,0.0,450.0,930.0,0.0,0.0,160.0,35.0,60.0,930.0,896.0,690.0,30.0,120.0,1004.2947938173173
407,97.338,0.2,0.77,0.2,0.32,0.0,0.0,0.0,0.4600000000000001,0.47,0.0,510.0,930.0,0.0,0.0,160.0,45.0,140.0,930.0,903.0,390.0,30.0,120.0,950.0095404747016
408,97.338,0.23,0.8499999999999999,0.07,0.29,0.0,0.0,0.0,0.44000000000000006,0.6,0.0,510.0,930.0,0.0,0.0,160.0,45.0,140.0,930.0,903.0,440.0,30.0,120.0,995.4792811510166
409,97.316,0.18,0.76,0.12,0.26,0.0,0.0,0.0,0.56,0.62,0.0,510.0,930.0,0.0,0.0,160.0,45.0,140.0,930.0,903.0,690.0,30.0,120.0,1080.0
410,97.338,0.2,0.77,0.2,0.32,0.0,0.0,0.0,0.4600000000000001,0.47,0.0,450.0,930.0,0.0,0.0,200.0,35.0,60.0,930.0,896.0,390.0,30.0,120.0,924.0
411,97.338,0.23,0.8499999999999999,0.07,0.29,0.0,0.0,0.0,0.44000000000000006,0.6,0.0,450.0,930.0,0.0,0.0,200.0,35.0,60.0,930.0,896.0,440.0,30.0,120.0,1009.0
412,97.316,0.18,0.76,0.12,0.26,0.0,0.0,0.0,0.56,0.62,0.0,450.0,930.0,0.0,0.0,200.0,35.0,60.0,930.0,896.0,690.0,30.0,120.0,1053.0
413,97.369,0.21,0.76,0.14,0.3,0.0,0.0,0.0,0.08,1.09,0.0,100.0,930.0,0.0,0.0,160.0,35.0,60.0,930.0,896.0,460.0,30.0,120.0,854.0
414,97.469,0.23,0.8,0.07,0.2,0.0,0.0,0.0,0.04,1.14,0.0,100.0,930.0,0.0,0.0,160.0,35.0,60.0,930.0,896.0,690.0,30.0,120.0,959.7117580636436
415,97.452,0.19,0.77,0.16,0.21,0.0,0.0,0.0,0.12,1.02,0.0,100.0,930.0,0.0,0.0,160.0,35.0,60.0,930.0,896.0,390.0,30.0,120.0,889.0
416,97.369,0.21,0.76,0.14,0.3,0.0,0.0,0.0,0.08,1.09,0.0,500.0,930.0,0.0,0.0,160.0,70.0,60.0,930.0,896.0,460.0,30.0,120.0,934.0366579489178
417,97.469,0.23,0.8,0.07,0.2,0.0,0.0,0.0,0.04,1.14,0.0,500.0,930.0,0.0,0.0,160.0,70.0,60.0,930.0,896.0,690.0,30.0,120.0,1057.0
418,97.452,0.19,0.77,0.16,0.21,0.0,0.0,0.0,0.12,1.02,0.0,500.0,930.0,0.0,0.0,160.0,70.0,60.0,930.0,896.0,390.0,30.0,120.0,948.572613750686
419,97.369,0.21,0.76,0.14,0.3,0.0,0.0,0.0,0.08,1.09,0.0,530.0,930.0,0.0,0.0,160.0,70.0,140.0,930.0,896.0,460.0,30.0,120.0,876.0
420,97.469,0.23,0.8,0.07,0.2,0.0,0.0,0.0,0.04,1.14,0.0,530.0,930.0,0.0,0.0,160.0,70.0,140.0,930.0,896.0,690.0,30.0,120.0,990.6678025908282
421,97.452,0.19,0.77,0.16,0.21,0.0,0.0,0.0,0.12,1.02,0.0,530.0,930.0,0.0,0.0,160.0,70.0,140.0,930.0,896.0,390.0,30.0,120.0,838.0
422,97.369,0.21,0.76,0.14,0.3,0.0,0.0,0.0,0.08,1.09,0.0,500.0,930.0,0.0,0.0,200.0,70.0,60.0,930.0,896.0,460.0,30.0,120.0,911.7933405602213
423,97.469,0.23,0.8,0.07,0.2,0.0,0.0,0.0,0.04,1.14,0.0,500.0,930.0,0.0,0.0,200.0,70.0,60.0,930.0,896.0,690.0,30.0,120.0,1120.0
424,97.452,0.19,0.77,0.16,0.21,0.0,0.0,0.0,0.12,1.02,0.0,500.0,930.0,0.0,0.0,200.0,70.0,60.0,930.0,896.0,390.0,30.0,120.0,898.0
425,97.169,0.21,0.81,0.07,0.31,0.0,0.0,0.0,0.06,1.17,0.0,90.0,930.0,0.0,0.0,160.0,50.0,60.0,930.0,882.0,690.0,30.0,120.0,1074.0
426,97.761,0.21,0.65,0.0,0.26,0.0,0.0,0.0,0.02,0.9099999999999999,0.0,90.0,930.0,0.0,0.0,160.0,50.0,60.0,930.0,882.0,240.0,30.0,120.0,1006.0
427,97.369,0.18,0.79,0.08,0.25,0.0,0.0,0.0,0.07,1.08,0.0,90.0,930.0,0.0,0.0,160.0,50.0,60.0,930.0,882.0,530.0,30.0,120.0,997.2640221373059
428,97.169,0.21,0.81,0.07,0.31,0.0,0.0,0.0,0.06,1.17,0.0,340.0,930.0,0.0,0.0,160.0,70.0,60.0,930.0,896.0,690.0,30.0,120.0,1144.0
429,97.761,0.21,0.65,0.0,0.26,0.0,0.0,0.0,0.02,0.9099999999999999,0.0,340.0,930.0,0.0,0.0,160.0,70.0,60.0,930.0,896.0,240.0,30.0,120.0,1028.0
430,97.369,0.18,0.79,0.08,0.25,0.0,0.0,0.0,0.07,1.08,0.0,340.0,930.0,0.0,0.0,160.0,70.0,60.0,930.0,896.0,530.0,30.0,120.0,948.0
431,97.169,0.21,0.81,0.07,0.31,0.0,0.0,0.0,0.06,1.17,0.0,340.0,930.0,0.0,0.0,160.0,70.0,140.0,930.0,896.0,690.0,30.0,120.0,1080.0
432,97.761,0.21,0.65,0.0,0.26,0.0,0.0,0.0,0.02,0.9099999999999999,0.0,340.0,930.0,0.0,0.0,160.0,70.0,140.0,930.0,896.0,240.0,30.0,120.0,1030.0
433,97.369,0.18,0.79,0.08,0.25,0.0,0.0,0.0,0.07,1.08,0.0,340.0,930.0,0.0,0.0,160.0,70.0,140.0,930.0,896.0,530.0,30.0,120.0,957.0
434,97.169,0.21,0.81,0.07,0.31,0.0,0.0,0.0,0.06,1.17,0.0,340.0,930.0,0.0,0.0,200.0,70.0,60.0,930.0,896.0,690.0,30.0,120.0,1052.8865801926495
435,97.761,0.21,0.65,0.0,0.26,0.0,0.0,0.0,0.02,0.9099999999999999,0.0,340.0,930.0,0.0,0.0,200.0,70.0,60.0,930.0,896.0,240.0,30.0,120.0,1008.0
436,97.369,0.18,0.79,0.08,0.25,0.0,0.0,0.0,0.07,1.08,0.0,340.0,930.0,0.0,0.0,200.0,70.0,60.0,930.0,896.0,530.0,30.0,120.0,882.0
